sale_date,item_id,sale_id,product_id,quantity,original_price,unit_price,discount_applied,discount_percent,discounted,item_total,channel,channel_campaigns,total_amount,product_name,category,brand,color,size,catalog_price,cost_price,customer_id,gender,age_range,signup_date,first_name,last_name,email,country
2025-05-29,809,258,331,3,53.34,53.34,0.0,0.00%,0,160.02,E-commerce,Website Banner,439.49,Relaxed Satin Trousers,Pants,Tiva,Black,L,53.34,27.03,94,Female,16-25,2025-04-04,Karine,Confait,kconfait2l@archive.org,France
2025-05-27,2549,351,73,3,53.25,53.25,0.0,0.00%,0,159.75,E-commerce,Website Banner,,Soft Boxy Set,Sleepwear,Tiva,Black,XS,53.25,21.39,840,Female,36-45,2025-04-18,Jessey,Pareman,jparemannb@shinystat.com,Germany
2025-04-29,1372,833,40,3,53.19,53.19,0.0,0.00%,0,159.57,E-commerce,Website Banner,217.91,Soft High-Waist Trousers,Pants,Tiva,White,L,53.19,28.3,511,Female,16-25,2025-04-18,,Allot,kallote6@ifeng.com,France
2025-05-04,2365,130,133,3,53.05,53.05,0.0,0.00%,0,159.15,App Mobile,App Mobile,553.92,Classic Sleeveless Tee,T-Shirts,Tiva,Blue,XL,53.05,23.13,962,Female,56-65,2025-04-04,Lion,Gruszecki,lgruszeckiqp@spotify.com,Portugal
2025-04-14,2616,375,133,3,53.05,53.05,0.0,0.00%,0,159.15,E-commerce,Website Banner,420.74,Classic Sleeveless Tee,T-Shirts,Tiva,Blue,XL,53.05,23.13,819,Female,46-55,2025-03-06,Francklyn,Oppie,foppiemq@dailymotion.com,Italy
2025-05-06,1430,65,25,3,52.94,52.94,0.0,0.00%,0,158.82,E-commerce,Website Banner,326.98,Soft Wrap Set,Sleepwear,Tiva,Red,L,52.94,28.42,168,Female,36-45,2025-01-23,Madelyn,,mslobom4n@deliciousdays.com,France
2025-04-18,2300,640,262,3,52.94,52.94,0.0,0.00%,0,158.82,App Mobile,App Mobile,521.41,Polished Sleeveless Set,Sleepwear,Tiva,Red,XS,52.94,36.9,196,Female,16-25,2025-05-16,Tish,Headly,theadly5f@google.co.jp,Italy
2025-04-18,3016,184,25,3,52.94,52.94,0.0,0.00%,0,158.82,E-commerce,Website Banner,403.3,Soft Wrap Set,Sleepwear,Tiva,Red,L,52.94,28.42,192,Female,46-55,2025-03-03,Annamaria,Calvard,acalvard5b@imgur.com,Spain
2025-05-20,3344,163,25,3,52.94,52.94,0.0,0.00%,0,158.82,App Mobile,App Mobile,622.18,Soft Wrap Set,Sleepwear,Tiva,Red,L,52.94,28.42,283,Female,56-65,2025-04-13,Lorine,Wordsley,lwordsley7u@tripod.com,France
2025-04-19,59,1206,75,3,52.83,52.83,0.0,0.00%,0,158.49,E-commerce,Website Banner,310.54,Modern Linen Set,Sleepwear,Tiva,Green,M,52.83,32.33,701,Female,26-35,2025-02-06,Nanice,Mostin,nmostinjg@booking.com,Spain
2025-05-20,756,515,299,3,52.65,52.65,0.0,0.00%,0,157.95,E-commerce,Website Banner,627.9,Essential Wrap Dress,Dresses,Tiva,Red,S,52.65,30.9,189,Female,46-55,2025-04-19,Christy,Timlett,ctimlett58@netlog.com,Germany
2025-04-14,592,345,220,3,52.6,52.6,0.0,0.00%,0,157.8,E-commerce,Website Banner,648.04,Polished Wrap Set,Sleepwear,Tiva,Red,L,52.6,34.44,929,Female,26-35,2025-01-11,Llywellyn,Cristofari,lcristofarips@cbsnews.com,Netherlands
2025-04-20,1139,1209,432,3,52.39,52.39,0.0,0.00%,0,157.17,E-commerce,Website Banner,,Bold Linen Tee,T-Shirts,Tiva,Blue,M,52.39,32.92,90,Female,36-45,2025-04-14,Nessie,Castelyn,ncastelyn2h@lycos.com,Germany
2025-04-06,3004,605,181,3,52.18,52.18,0.0,0.00%,0,156.54,App Mobile,App Mobile,,Vintage High-Waist Shoes,Shoes,Tiva,Black,35,52.18,26.21,118,Female,16-25,2025-02-15,,Charrisson,scharrisson39@domainmarket.com,Italy
2025-05-20,1816,225,440,3,52.08,52.08,0.0,0.00%,0,156.24,App Mobile,App Mobile,540.02,Bold Linen Shoes,Shoes,Tiva,Red,38,52.08,22.1,806,Female,26-35,2025-05-02,Marika,Oakley,moakleymd@census.gov,Italy
2025-06-13,1876,103,440,3,52.08,52.08,0.0,0.00%,0,156.24,E-commerce,Website Banner,452.53,Bold Linen Shoes,Shoes,Tiva,Red,38,52.08,22.1,76,Female,56-65,2025-02-17,Stavros,Deddum,sdeddum23@dyndns.org,Germany
2025-05-29,3051,1229,440,3,52.08,52.08,0.0,0.00%,0,156.24,App Mobile,App Mobile,343.99,Bold Linen Shoes,Shoes,Tiva,Red,38,52.08,22.1,503,Female,16-25,2025-04-08,Adolphe,Malacrida,amalacridady@people.com.cn,Italy
2025-04-26,465,500,76,3,51.7,51.7,0.0,0.00%,0,155.1,E-commerce,Website Banner,680.33,Modern Cotton Trousers,Pants,Tiva,Blue,L,51.7,31.99,348,Female,36-45,2025-02-19,Myca,D'Adamo,,Germany
2025-05-20,2881,225,76,3,51.7,51.7,0.0,0.00%,0,155.1,App Mobile,App Mobile,540.02,Modern Cotton Trousers,Pants,Tiva,Blue,L,51.7,31.99,806,Female,26-35,2025-05-02,Marika,Oakley,moakleymd@census.gov,Italy
2025-04-18,1747,252,480,3,51.63,51.63,0.0,0.00%,0,154.89,App Mobile,App Mobile,336.11,Dresses Drop 5,Dresses,Tiva,Black,XL,51.63,28.75,836,Female,56-65,2025-05-20,Lexis,Freen,lfreenn7@prweb.com,Germany
2025-05-27,3164,1123,480,3,51.63,51.63,0.0,0.00%,0,154.89,E-commerce,Website Banner,,Dresses Drop 5,Dresses,Tiva,Black,XL,51.63,28.75,18,Female,36-45,2025-03-03,,Omand,bomandh@hud.gov,France
2025-06-04,519,416,279,3,51.58,51.58,0.0,0.00%,0,154.74,App Mobile,App Mobile,357.92,Relaxed Linen Set,Sleepwear,Tiva,Black,S,51.58,31.49,336,Female,46-55,2025-02-16,Selinda,Willimot,swillimot9b@tripod.com,Italy
2025-05-23,2281,1342,279,3,51.58,51.58,0.0,0.00%,0,154.74,E-commerce,Website Banner,469.26,Relaxed Linen Set,Sleepwear,Tiva,Black,S,51.58,31.49,990,Female,46-55,2025-02-27,,Wathell,awathellrh@yellowbook.com,Spain
2025-04-18,2618,705,37,3,51.33,51.33,0.0,0.00%,0,153.99,E-commerce,Website Banner,190.64,Soft Crew Trousers,Pants,Tiva,Red,XS,51.33,25.22,47,Female,26-35,2025-04-07,Tris,Scatchard,tscatchard1a@spiegel.de,Germany
2025-05-28,1401,396,170,3,51.27,51.27,0.0,0.00%,0,153.81,E-commerce,Website Banner,567.23,Vintage Boxy Dress,Dresses,Tiva,Blue,XL,51.27,29.6,612,Female,36-45,2025-02-06,Reilly,Gresser,rgressergz@surveymonkey.com,Italy
2025-04-27,807,575,336,3,51.22,51.22,0.0,0.00%,0,153.66,App Mobile,App Mobile,400.38,Tailored Ribbed Tee,T-Shirts,Tiva,Black,XL,51.22,21.11,5,Female,26-35,2025-04-26,Gerianna,Jahns,gjahns4@seesaa.net,Spain
2025-05-27,1447,989,336,3,51.22,51.22,0.0,0.00%,0,153.66,E-commerce,Website Banner,287.64,Tailored Ribbed Tee,T-Shirts,Tiva,Black,XL,51.22,21.11,22,Female,36-45,2025-03-03,Findley,Mifflin,fmifflinl@zdnet.com,Germany
2025-05-27,2100,1322,336,3,51.22,51.22,0.0,0.00%,0,153.66,E-commerce,Website Banner,269.84,Tailored Ribbed Tee,T-Shirts,Tiva,Black,XL,51.22,21.11,27,Female,16-25,2025-03-11,Elga,Gives,egivesq@apache.org,Italy
2025-04-04,3275,798,336,3,51.22,51.22,0.0,0.00%,0,153.66,E-commerce,Website Banner,341.26,Tailored Ribbed Tee,T-Shirts,Tiva,Black,XL,51.22,21.11,565,Female,46-55,2025-05-08,Pincas,Chern,pchernfo@google.ru,Spain
2025-06-13,224,463,252,3,51.17,51.17,0.0,0.00%,0,153.51,App Mobile,App Mobile,418.95,Relaxed Linen Tee,T-Shirts,Tiva,Black,S,51.17,26.38,497,Female,36-45,2025-02-10,Debra,Salvadori,dsalvadorids@altervista.org,Germany
2025-05-27,63,965,255,3,51.0,51.0,0.0,0.00%,0,153.0,E-commerce,Website Banner,316.76,Polished Satin Trousers,Pants,Tiva,Red,XL,51.0,22.99,988,Female,16-25,2025-02-23,Amargo,Kingcott,akingcottrf@google.fr,Portugal
2025-05-21,911,525,255,3,51.0,51.0,0.0,0.00%,0,153.0,App Mobile,App Mobile,380.43,Polished Satin Trousers,Pants,Tiva,Red,XL,51.0,22.99,908,Female,16-25,2025-02-13,Cristiano,Scandrett,cscandrettp7@nyu.edu,Germany
2025-06-15,2889,1306,255,3,51.0,51.0,0.0,0.00%,0,153.0,E-commerce,Website Banner,334.56,Polished Satin Trousers,Pants,Tiva,Red,XL,51.0,22.99,188,Female,46-55,2025-02-22,Jewell,Salandino,jsalandino57@twitter.com,France
2025-04-14,53,1053,421,3,50.89,50.89,0.0,0.00%,0,152.67,E-commerce,Website Banner,300.19,Elegant Sleeveless Set,Sleepwear,Tiva,Green,XS,50.89,32.44,620,Female,56-65,2025-04-20,Bax,Blofeld,bblofeldh7@chronoengine.com,Netherlands
2025-04-04,171,801,421,3,50.89,50.89,0.0,0.00%,0,152.67,E-commerce,Website Banner,476.87,Elegant Sleeveless Set,Sleepwear,Tiva,Green,XS,50.89,32.44,876,Female,46-55,2025-03-10,Catherin,Churchyard,cchurchyardob@discovery.com,Italy
2025-05-15,2574,135,421,3,50.89,50.89,0.0,0.00%,0,152.67,E-commerce,Website Banner,702.11,Elegant Sleeveless Set,Sleepwear,Tiva,Green,XS,50.89,32.44,607,Female,36-45,2025-02-17,Maddalena,Peye,mpeyegu@tinyurl.com,France
2025-04-20,1032,467,290,3,50.86,50.86,0.0,0.00%,0,152.58,App Mobile,App Mobile,425.23,Relaxed Cotton Set,Sleepwear,Tiva,Blue,XL,50.86,29.36,220,Female,26-35,2025-01-30,Sherie,Casper,scasper63@foxnews.com,Germany
2025-06-06,34,112,100,3,56.44,50.8,5.64,10.00%,1,152.39,E-commerce,Website Banner,445.72,Classic Crew Dress,Dresses,Tiva,White,XL,56.44,24.4,876,Female,46-55,2025-03-10,Catherin,Churchyard,cchurchyardob@discovery.com,Italy
2025-05-05,1561,272,278,3,50.41,50.41,0.0,0.00%,0,151.23,App Mobile,App Mobile,487.95,Essential Wrap Tee,T-Shirts,Tiva,Red,M,50.41,29.99,718,Female,16-25,2025-04-01,Sharla,Goldbourn,sgoldbournjx@timesonline.co.uk,Italy
2025-05-31,1630,603,419,3,50.34,50.34,0.0,0.00%,0,151.02,App Mobile,App Mobile,367.01,Elegant Crew Dress,Dresses,Tiva,Blue,L,50.34,30.29,182,Female,46-55,2025-03-22,Ronni,Delamere,rdelamere51@wikia.com,France
2025-05-05,1108,1062,69,3,49.98,49.98,0.0,0.00%,0,149.94,App Mobile,App Mobile,268.2,Modern Linen Shoes,Shoes,Tiva,White,38,49.98,21.11,100,Female,26-35,2025-01-30,Godfry,Cockerill,gcockerill2r@vimeo.com,Italy
2025-05-29,3287,285,69,3,49.98,49.98,0.0,0.00%,0,149.94,App Mobile,App Mobile,448.77,Modern Linen Shoes,Shoes,Tiva,White,38,49.98,21.11,415,Female,36-45,2025-03-08,Salvatore,O'Carrol,socarrolbi@army.mil,France
2025-04-04,781,760,219,3,49.76,49.76,0.0,0.00%,0,149.28,E-commerce,Website Banner,248.96,Polished Silk Shoes,Shoes,Tiva,Blue,40,49.76,29.6,172,Female,26-35,2025-01-31,Winny,Martelet,wmartelet4r@hatena.ne.jp,Italy
2025-04-30,883,470,219,3,49.76,49.76,0.0,0.00%,0,149.28,App Mobile,App Mobile,,Polished Silk Shoes,Shoes,Tiva,Blue,40,49.76,29.6,664,Female,56-65,2025-04-18,Rudolph,Drakeford,rdrakefordif@nba.com,France
2025-04-21,266,842,173,3,49.74,49.74,0.0,0.00%,0,149.22,App Mobile,App Mobile,181.08,Polished Linen Dress,Dresses,Tiva,White,L,49.74,27.54,636,Female,56-65,2025-03-18,Leilah,Chittock,lchittockhn@huffingtonpost.com,Spain
2025-05-19,388,421,268,3,49.59,49.59,0.0,0.00%,0,148.77,E-commerce,Website Banner,310.51,Polished Boxy Set,Sleepwear,Tiva,Black,S,49.59,30.29,230,Female,56-65,2025-02-26,Timmi,Piotr,tpiotr6d@admin.ch,France
2025-05-04,3188,871,268,3,49.59,49.59,0.0,0.00%,0,148.77,E-commerce,Website Banner,381.21,Polished Boxy Set,Sleepwear,Tiva,Black,S,49.59,30.29,996,Female,16-25,2025-05-08,Florida,Vivians,fviviansrn@linkedin.com,Germany
2025-04-13,1096,158,43,3,49.4,49.4,0.0,0.00%,0,148.2,E-commerce,Website Banner,393.98,Modern Satin Dress,Dresses,Tiva,Blue,L,49.4,20.27,813,Female,26-35,2025-02-23,Margareta,Nock,mnockmk@youtube.com,Germany
2025-04-26,1541,306,232,3,49.34,49.34,0.0,0.00%,0,148.02,E-commerce,Website Banner,,Polished Boxy Shoes,Shoes,Tiva,Black,XS,49.34,27.18,566,Female,36-45,2025-02-11,Erna,Hoble,ehoblefp@loc.gov,Italy
2025-05-23,1983,922,232,3,49.34,49.34,0.0,0.00%,0,148.02,E-commerce,Website Banner,342.07,Polished Boxy Shoes,Shoes,Tiva,Black,XS,49.34,27.18,246,Female,26-35,2025-05-02,Salvador,Mence,smence6t@nsw.gov.au,Spain
2025-04-30,3002,556,232,3,49.34,49.34,0.0,0.00%,0,148.02,E-commerce,Website Banner,553.83,Polished Boxy Shoes,Shoes,Tiva,Black,XS,49.34,27.18,751,Female,56-65,2025-04-17,Burr,Winchurst,bwinchurstku@mayoclinic.com,France
2025-05-21,2129,256,138,3,49.21,49.21,0.0,0.00%,0,147.63,E-commerce,Website Banner,432.34,Classic High-Waist Shoes,Shoes,Tiva,White,36,49.21,30.06,881,Female,36-45,2025-03-03,Candi,Chrystal,cchrystalog@cyberchimps.com,Portugal
2025-05-19,2844,238,175,3,49.16,49.16,0.0,0.00%,0,147.48,E-commerce,Website Banner,378.22,Vintage Cotton Tee,T-Shirts,Tiva,Black,XS,49.16,29.18,958,Female,56-65,2025-02-23,Gian,Callum,gcallumql@furl.net,Germany
2025-04-25,1255,672,300,3,48.88,48.88,0.0,0.00%,0,146.64,App Mobile,App Mobile,337.28,Tailored Wrap Shoes,Shoes,Tiva,Black,36,48.88,20.8,807,Female,16-25,2025-04-14,Brittni,Cristofol,bcristofolme@cmu.edu,Germany
2025-04-22,988,909,295,3,48.73,48.73,0.0,0.00%,0,146.19,App Mobile,App Mobile,461.34,Polished Boxy Trousers,Pants,Tiva,Black,L,48.73,21.35,739,Female,26-35,2025-02-09,Georgette,Dutnall,gdutnallki@nationalgeographic.com,Portugal
2025-05-23,2572,986,295,3,48.73,48.73,0.0,0.00%,0,146.19,App Mobile,App Mobile,229.64,Polished Boxy Trousers,Pants,Tiva,Black,L,48.73,21.35,735,Female,26-35,2025-04-02,Falkner,Coleridge,fcoleridgeke@facebook.com,France
2025-04-22,2282,979,301,3,48.72,48.72,0.0,0.00%,0,146.16,E-commerce,Website Banner,,Essential Linen Dress,Dresses,Tiva,Red,M,48.72,20.24,638,Female,46-55,2025-04-11,Mame,Rowler,mrowlerhp@marriott.com,France
2025-05-13,2457,328,34,3,48.34,48.34,0.0,0.00%,0,145.02,E-commerce,Website Banner,218.19,Modern Linen Dress,Dresses,Tiva,Green,S,48.34,33.1,316,Female,36-45,2025-02-15,Brynna,MacClenan,bmacclenan8r@ustream.tv,France
2025-05-21,3332,971,34,3,48.34,48.34,0.0,0.00%,0,145.02,App Mobile,App Mobile,185.94,Modern Linen Dress,Dresses,Tiva,Green,S,48.34,33.1,58,Female,46-55,2025-04-11,Celestina,Haverty,chaverty1l@gov.uk,Germany
2025-05-21,1265,797,189,3,48.12,48.12,0.0,0.00%,0,144.36,E-commerce,Website Banner,266.9,Vintage Crew Set,Sleepwear,Tiva,Blue,XS,48.12,26.89,657,Female,26-35,2025-03-16,Melonie,Lillow,mlillowi8@cdc.gov,Italy
2025-05-31,1558,580,455,3,48.03,48.03,0.0,0.00%,0,144.09,App Mobile,App Mobile,422.78,Tailored Ribbed Trousers,Pants,Tiva,White,L,48.03,20.81,833,Female,56-65,2025-03-07,Analise,Genever,,Portugal
2025-05-22,2064,1017,455,3,48.03,48.03,0.0,0.00%,0,144.09,App Mobile,App Mobile,274.38,Tailored Ribbed Trousers,Pants,Tiva,White,L,48.03,20.81,613,Female,16-25,2025-05-12,Sherry,Atmore,,Netherlands
2025-04-18,144,389,121,3,47.91,47.91,0.0,0.00%,0,143.73,E-commerce,Website Banner,265.11,Classic Cotton Shoes,Shoes,Tiva,Black,35,47.91,30.77,457,Female,16-25,2025-04-23,Craig,Cotmore,ccotmoreco@constantcontact.com,Germany
2025-05-16,749,221,185,3,47.73,47.73,0.0,0.00%,0,143.19,E-commerce,Website Banner,466.16,Vintage Linen Trousers,Pants,Tiva,Green,L,47.73,22.79,107,Female,46-55,2025-04-06,Adolpho,Backler,abackler2y@ed.gov,Germany
2025-04-14,2471,375,185,3,47.73,47.73,0.0,0.00%,0,143.19,E-commerce,Website Banner,420.74,Vintage Linen Trousers,Pants,Tiva,Green,L,47.73,22.79,819,Female,46-55,2025-03-06,Francklyn,Oppie,foppiemq@dailymotion.com,Italy
2025-06-05,114,1198,147,3,52.91,47.62,5.29,10.00%,1,142.86,E-commerce,Website Banner,169.7,Vintage Linen Shoes,Shoes,Tiva,Black,35,52.91,30.84,914,Female,26-35,2025-03-29,Stefan,Hyrons,shyronspd@omniture.com,Spain
2025-05-13,3325,299,486,3,68.03,47.62,20.41,30.00%,1,142.86,App Mobile,Social Media,489.11,T-Shirts Drop 4,T-Shirts,Tiva,Black,M,68.03,45.6,403,Female,26-35,2025-03-24,Eddy,Oran,eoranb6@so-net.ne.jp,Germany
2025-05-13,2277,1127,482,3,47.59,47.59,0.0,0.00%,0,142.77,E-commerce,Website Banner,281.04,Dresses Drop 6,Dresses,Tiva,Blue,XL,47.59,28.97,144,Female,46-55,2025-03-09,Cly,Quilligan,cquilligan3z@blogger.com,Germany
2025-05-25,173,309,410,3,47.47,47.47,0.0,0.00%,0,142.41,App Mobile,App Mobile,414.75,Elegant Satin Set,Sleepwear,Tiva,White,M,47.47,20.29,365,Female,56-65,2025-03-24,Ilsa,Brimming,ibrimminga4@loc.gov,France
2025-06-16,1062,593,254,3,47.44,47.44,0.0,0.00%,0,142.32,App Mobile,App Mobile,303.48,Relaxed Silk Shoes,Shoes,Tiva,Black,35,47.44,23.49,758,Female,36-45,2025-03-15,Del,Bamblett,dbamblettl1@trellian.com,Portugal
2025-05-21,2582,10,254,3,47.44,47.44,0.0,0.00%,0,142.32,E-commerce,Website Banner,299.7,Relaxed Silk Shoes,Shoes,Tiva,Black,35,47.44,23.49,195,Female,56-65,2025-02-28,Zondra,Camillo,zcamillo5e@pinterest.com,France
2025-04-13,2523,158,479,3,47.42,47.42,0.0,0.00%,0,142.26,E-commerce,Website Banner,393.98,Dresses Drop 4,Dresses,Tiva,Blue,S,47.42,32.76,813,Female,26-35,2025-02-23,Margareta,Nock,mnockmk@youtube.com,Germany
2025-06-15,1449,86,68,3,47.27,47.27,0.0,0.00%,0,141.81,App Mobile,App Mobile,709.19,Soft High-Waist Set,Sleepwear,Tiva,Blue,M,47.27,30.28,453,Female,16-25,2025-02-08,Ricca,Sconce,rsconceck@tripadvisor.com,France
2025-04-23,1687,1234,132,3,46.9,46.9,0.0,0.00%,0,140.7,App Mobile,App Mobile,338.34,Classic Crew Shoes,Shoes,Tiva,Black,XS,46.9,21.89,641,Female,36-45,2025-03-21,Siffre,Morais,smoraishs@constantcontact.com,Spain
2025-05-20,2318,1135,228,3,46.89,46.89,0.0,0.00%,0,140.67,App Mobile,App Mobile,202.84,Vintage Boxy Trousers,Pants,Tiva,Blue,L,46.89,24.29,946,Female,16-25,2025-04-03,Hamnet,Fishwick,hfishwickq9@blogtalkradio.com,France
2025-05-25,2622,309,349,3,46.72,46.72,0.0,0.00%,0,140.16,App Mobile,App Mobile,414.75,Tailored Satin Shoes,Shoes,Tiva,Green,35,46.72,23.94,365,Female,56-65,2025-03-24,Ilsa,Brimming,ibrimminga4@loc.gov,France
2025-05-29,1391,334,200,3,46.41,46.41,0.0,0.00%,0,139.23,App Mobile,App Mobile,496.23,Vintage High-Waist Set,Sleepwear,Tiva,Black,S,46.41,29.42,675,Female,36-45,2025-01-19,Beitris,McKern,bmckerniq@bandcamp.com,Italy
2025-06-06,1545,483,386,3,51.38,46.24,5.14,10.00%,1,138.73,E-commerce,Website Banner,358.54,Tailored High-Waist Dress,Dresses,Tiva,Green,L,51.38,32.94,547,Female,36-45,2025-05-22,Devi,McEntee,,France
2025-06-04,331,215,242,3,51.25,46.12,5.12,10.00%,1,138.38,E-commerce,Website Banner,399.74,Relaxed Ribbed Shoes,Shoes,Tiva,Black,XS,51.25,35.17,691,Female,46-55,2025-04-04,Guss,Harrington,,Italy
2025-05-24,460,794,351,3,46.11,46.11,0.0,0.00%,0,138.33,App Mobile,App Mobile,230.88,Relaxed Sleeveless Trousers,Pants,Tiva,Green,L,46.11,25.4,215,Female,56-65,2025-02-03,Gabi,Twidale,gtwidale5y@google.fr,Netherlands
2025-05-22,2345,216,351,3,46.11,46.11,0.0,0.00%,0,138.33,E-commerce,Website Banner,238.58,Relaxed Sleeveless Trousers,Pants,Tiva,Green,L,46.11,25.4,968,Female,16-25,2025-04-16,Lyon,Beetlestone,lbeetlestoneqv@shareasale.com,Italy
2025-04-19,2617,1309,261,3,46.1,46.1,0.0,0.00%,0,138.3,App Mobile,App Mobile,,Relaxed Cotton Tee,T-Shirts,Tiva,White,M,46.1,26.95,131,Female,46-55,2025-03-28,Leo,Dumbellow,ldumbellow3m@dailymail.co.uk,Germany
2025-05-13,2452,1127,62,3,46.09,46.09,0.0,0.00%,0,138.27,E-commerce,Website Banner,281.04,Modern Linen Trousers,Pants,Tiva,Green,XL,46.09,22.19,144,Female,46-55,2025-03-09,Cly,Quilligan,cquilligan3z@blogger.com,Germany
2025-04-17,3184,659,155,3,46.07,46.07,0.0,0.00%,0,138.21,App Mobile,App Mobile,610.09,Vintage Silk Dress,Dresses,Tiva,Red,XS,46.07,32.05,656,Female,56-65,2025-03-24,Pansie,Poutress,ppoutressi7@usnews.com,Germany
2025-05-21,1665,855,94,3,45.8,45.8,0.0,0.00%,0,137.4,App Mobile,App Mobile,390.32,Modern Sleeveless Shoes,Shoes,Tiva,Blue,38,45.8,26.03,710,Female,36-45,2025-02-05,Celka,Alexis,calexisjp@earthlink.net,France
2025-05-04,1347,408,161,3,45.75,45.75,0.0,0.00%,0,137.25,E-commerce,Website Banner,,Vintage Linen Tee,T-Shirts,Tiva,White,S,45.75,23.35,202,Female,36-45,2025-05-16,Ilka,Gimbart,igimbart5l@chronoengine.com,Netherlands
2025-05-18,1025,347,316,3,45.73,45.73,0.0,0.00%,0,137.19,E-commerce,Website Banner,402.53,Essential High-Waist Tee,T-Shirts,Tiva,Red,XS,45.73,27.84,769,Female,46-55,2025-04-19,Germaine,Woodhall,,Italy
2025-05-15,401,126,229,3,45.58,45.58,0.0,0.00%,0,136.74,E-commerce,Website Banner,484.47,Polished Sleeveless Shoes,Shoes,Tiva,Red,36,45.58,30.43,476,Female,56-65,2025-03-03,Margret,Crapper,mcrapperd7@statcounter.com,Germany
2025-05-23,1464,505,229,3,45.58,45.58,0.0,0.00%,0,136.74,App Mobile,App Mobile,492.34,Polished Sleeveless Shoes,Shoes,Tiva,Red,36,45.58,30.43,36,Female,26-35,2025-03-12,Hubert,Ebanks,hebanksz@ucoz.ru,France
2025-04-05,2393,1271,20,3,45.42,45.42,0.0,0.00%,0,136.26,E-commerce,Website Banner,314.71,Soft Crew Dress,Dresses,Tiva,White,XS,45.42,22.14,633,Female,56-65,2025-03-11,Florina,Gaythwaite,fgaythwaitehk@zimbio.com,Spain
2025-04-06,2862,884,89,3,45.12,45.12,0.0,0.00%,0,135.36,App Mobile,App Mobile,402.96,Modern Satin Shoes,Shoes,Tiva,Red,36,45.12,30.06,609,Female,56-65,2025-02-13,Zarla,Glinde,,Italy
2025-05-19,829,642,128,3,44.9,44.9,0.0,0.00%,0,134.7,E-commerce,Website Banner,,Classic Crew Tee,T-Shirts,Tiva,Green,XL,44.9,29.55,796,Female,16-25,2025-03-03,Pippy,Vairow,pvairowm3@imageshack.us,Netherlands
2025-04-27,2067,879,12,3,44.77,44.77,0.0,0.00%,0,134.31,E-commerce,Website Banner,206.99,Soft Ribbed Dress,Dresses,Tiva,Red,XL,44.77,30.93,387,Female,46-55,2025-02-04,Hartwell,Ragless,hraglessaq@buzzfeed.com,France
2025-05-19,181,376,372,3,63.79,44.65,19.14,30.00%,1,133.96,App Mobile,Social Media,195.76,Essential Linen Trousers,Pants,Tiva,Blue,S,63.79,25.86,497,Female,36-45,2025-02-10,Debra,Salvadori,dsalvadorids@altervista.org,Germany
2025-05-23,640,242,179,3,44.59,44.59,0.0,0.00%,0,133.77,App Mobile,App Mobile,593.44,Vintage Satin Tee,T-Shirts,Tiva,Blue,XS,44.59,30.37,106,Female,36-45,2025-05-04,Patrick,Todhunter,,Germany
2025-05-20,594,98,322,3,44.45,44.45,0.0,0.00%,0,133.35,E-commerce,Website Banner,413.91,Essential Sleeveless Dress,Dresses,Tiva,Black,S,44.45,27.31,879,Female,46-55,2025-05-21,Rozanna,Gaddes,rgaddesoe@mlb.com,Netherlands
2025-04-25,3039,29,322,3,44.45,44.45,0.0,0.00%,0,133.35,App Mobile,App Mobile,445.12,Essential Sleeveless Dress,Dresses,Tiva,Black,S,44.45,27.31,208,Female,36-45,2025-02-02,Fawnia,Paddefield,fpaddefield5r@newsvine.com,France
2025-04-17,1620,1011,489,3,44.21,44.21,0.0,0.00%,0,132.63,App Mobile,App Mobile,212.87,T-Shirts Drop 5,T-Shirts,Tiva,Red,XL,44.21,30.29,161,Female,36-45,2025-03-26,Willetta,Waiting,wwaiting4g@oakley.com,Spain
2025-04-17,976,779,280,3,44.14,44.14,0.0,0.00%,0,132.42,App Mobile,App Mobile,194.09,Essential Linen Tee,T-Shirts,Tiva,Green,XS,44.14,28.19,577,Female,26-35,2025-04-29,Jyoti,Casey,jcaseyg0@globo.com,Netherlands
2025-05-06,1070,694,280,3,44.14,44.14,0.0,0.00%,0,132.42,App Mobile,App Mobile,,Essential Linen Tee,T-Shirts,Tiva,Green,XS,44.14,28.19,884,Female,26-35,2025-04-13,Elena,Tregensoe,etregensoeoj@eepurl.com,Spain
2025-04-05,2272,63,280,3,44.14,44.14,0.0,0.00%,0,132.42,App Mobile,App Mobile,431.64,Essential Linen Tee,T-Shirts,Tiva,Green,XS,44.14,28.19,35,Female,26-35,2025-04-28,Florence,Haydock,fhaydocky@marketwatch.com,France
2025-04-06,363,217,373,3,44.12,44.12,0.0,0.00%,0,132.36,E-commerce,Website Banner,410.95,Tailored Crew Shoes,Shoes,Tiva,Black,36,44.12,18.9,646,Female,56-65,2025-02-17,Ava,Szymanski,aszymanskihx@bravesites.com,Spain
2025-05-25,1092,309,231,3,44.06,44.06,0.0,0.00%,0,132.18,App Mobile,App Mobile,414.75,Polished High-Waist Shoes,Shoes,Tiva,Blue,36,44.06,28.13,365,Female,56-65,2025-03-24,Ilsa,Brimming,ibrimminga4@loc.gov,France
2025-05-26,1956,404,231,3,44.06,44.06,0.0,0.00%,0,132.18,E-commerce,Website Banner,225.88,Polished High-Waist Shoes,Shoes,Tiva,Blue,36,44.06,28.13,929,Female,26-35,2025-01-11,Llywellyn,Cristofari,lcristofarips@cbsnews.com,Netherlands
